header,date,section,url
"ORDERS FOR TUESDAY, FEBRUARY 11, 2020; Congressional Record Vol. 166, No. 27",2020-02-10,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-27/senate-section/article/S966-3
"ORDER FOR ADJOURNMENT; Congressional Record Vol. 166, No. 27",2020-02-10,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-27/senate-section/article/S966-4
"BUDGET PROPOSAL; Congressional Record Vol. 166, No. 27",2020-02-10,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-27/senate-section/article/S966-5
"BUDGET PROPOSAL; Congressional Record Vol. 166, No. 27",2020-02-10,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-27/senate-section/article/S967-1
"ADJOURNMENT UNTIL 10 A.M. TOMORROW; Congressional Record Vol. 166, No. 27",2020-02-10,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-27/senate-section/article/S969-1
"Senate; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S971-1
"PRAYER; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S971-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S971-3
"PRESCRIPTION DRUG COSTS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S971-4
"RECOGNITION OF THE MAJORITY LEADER; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S971-5
"BUSINESS BEFORE THE SENATE; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S971-6
"WAR POWERS RESOLUTION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S972-1
"MEASURE PLACED ON THE CALENDAR--H.R. 5687; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S972-2
"RECOGNITION OF THE MINORITY LEADER; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S972-3
"ELECTION SECURITY; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S972-4
"NOMINATION OF ANDREW LYNN BRASHER; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S973-1
"ECONOMIC GROWTH; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S973-2
"REMEMBERING BILLIE SUE HOGGARD; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S974-1
"RESERVATION OF LEADER TIME; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S974-2
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S974-3
"EXECUTIVE SESSION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S974-4
"RECESS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S978-1
"EXECUTIVE CALENDAR--Continued; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S979-1
"CLOTURE MOTION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S979-2
"CLOTURE MOTION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S979-3
"CLOTURE MOTION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S980-1
"CLOTURE MOTION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S980-2
"EXECUTIVE CALENDAR; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S981-1
"EXECUTIVE CALENDAR; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S985-1
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S985-2
"BIPARTISAN BACKGROUND CHECKS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S985-3
"TRIBUTE TO DR. LARRY GOODMAN; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S985-4
"TRIBUTE TO PATRICK MAGOON; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S986-1
"HONEST ADS ACT; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S986-2
"ADDITIONAL STATEMENTS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S986-3
"RECOGNIZING OAKES CUSTOM MEATS & CATERING; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S987-1
"MESSAGE FROM THE HOUSE; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S987-2
"MEASURES REFERRED; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S987-3
"MEASURES PLACED ON THE CALENDAR; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S987-4
"MEASURES READ THE FIRST TIME; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S987-5
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S988-1
"REPORTS OF COMMITTEES; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S989-1
"EXECUTIVE REPORTS OF COMMITTEE; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S989-2
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S989-3
"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S990-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S990-2
"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTION; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S992-1
"SUBMITTED RESOLUTIONS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S993-1
"SENATE RESOLUTION 496--SUPPORTING THE DESIGNATION OF APRIL 16, 2020, AS ``PUBLIC RADIO MUSIC DAY'' AND EXPRESSING DEEP APPRECIATION FOR THE ROLE OF PUBLIC RADIO MUSIC STATIONS IN SERVING LISTENERS...; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S993-2
"SENATE RESOLUTION 497--COMMEMORATING THE LIFE OF DR. LI WENLIANG AND CALLING FOR TRANSPARENCY AND COOPERATION FROM THE GOVERNMENT OF THE PEOPLE'S REPUBLIC OF CHINA AND THE COMMUNIST PARTY OF CHINA; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S994-1
"SENATE CONCURRENT RESOLUTION 36--SUPPORTING THE FARMERS BILL OF RIGHTS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S994-2
"AMENDMENTS SUBMITTED AND PROPOSED; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S995-1
"TEXT OF AMENDMENTS; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S995-2
"AUTHORITY FOR COMMITTEES TO MEET; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S996-1
"MEASURE READ THE FIRST TIME; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S997-1
"APPROVING THE REQUEST OF THE SECRETARY OF VETERANS AFFAIRS FOR A WAIVER UNDER SECTION 1703E(F) OF TITLE 38, UNITED STATES CODE; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S997-2
"NATIONAL TRIBAL COLLEGES AND UNIVERSITIES WEEK; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S997-3
"ORDERS FOR WEDNESDAY, FEBRUARY 12, 2020; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S997-4
"ADJOURNMENT UNTIL 9:30 A.M. TOMORROW; Congressional Record Vol. 166, No. 28",2020-02-11,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-28/senate-section/article/S997-5
"Senate; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-1
"PRAYER; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-3
"PARKLAND SHOOTING ANNIVERSARY; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-4
"RECOGNITION OF THE MAJORITY LEADER; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-5
"FORT KNOX; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-6
"WAR POWERS RESOLUTION; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S999-7
"MEASURE PLACED ON THE CALENDAR--S. 3275; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1000-1
"RESERVATION OF LEADER TIME; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1000-2
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1000-3
"EXECUTIVE SESSION; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1000-4
"EXECUTIVE CALENDAR; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1005-1
"EXECUTIVE CALENDAR; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1005-2
"EXECUTIVE CALENDAR; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1005-3
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1006-1
"MOTION TO DISCHARGE--S.J. RES. 68; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1006-2
"DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES AGAINST THE ISLAMIC REPUBLIC OF IRAN THAT HAVE NOT BEEN AUTHORIZED BY CONGRESS--MOTION TO PROCEED; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1006-3
"DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES AGAINST THE ISLAMIC REPUBLIC OF IRAN THAT HAVE NOT BEEN AUTHORIZED BY CONGRESS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1012-1
"MORNING BUSINESS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1036-1
"THE CORONAVIRUS OUTBREAK AND PANDEMIC PREPAREDNESS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1036-2
"VOTE EXPLANATION; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1038-1
"ADDITIONAL STATEMENTS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1038-2
"TRIBUTE TO JIM BYRUM; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1038-3
"RECOGNIZING THE YESCO CENTENNIAL; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-1
"MESSAGES FROM THE PRESIDENT; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-2
"EXECUTIVE MESSAGES REFERRED; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-3
"MESSAGE FROM THE HOUSE; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-4
"MEASURES REFERRED; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-5
"MEASURES DISCHARGED; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-6
"MEASURES PLACED ON THE CALENDAR; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-7
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1039-8
"PETITIONS AND MEMORIALS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1040-1
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1041-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1041-2
"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1043-1
"AMENDMENTS SUBMITTED AND PROPOSED; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1044-1
"TEXT OF AMENDMENTS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1044-2
"AUTHORITY FOR COMMITTEES TO MEET; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1045-1
"PRIVILEGES OF THE FLOOR; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1045-2
"B-47 RIDGE DESIGNATION ACT; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1045-3
"MAKING TECHNICAL CORRECTIONS TO THE GUAM WORLD WAR II LOYALTY RECOGNITION ACT; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1045-4
"ORDERS FOR THURSDAY, FEBRUARY 13, 2020; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1046-1
"ADJOURNMENT UNTIL 9:30 A.M. TOMORROW; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1046-2
"NOMINATIONS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1046-3
"CONFIRMATIONS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1049-1
"CONFIRMATIONS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1049-2
"WITHDRAWALS; Congressional Record Vol. 166, No. 29",2020-02-12,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-29/senate-section/article/S1049-3
"Senate; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-1
"PRAYER; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-3
"APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-4
"RESERVATION OF LEADER TIME; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-5
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-6
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1051-7
"EXECUTIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-1
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-2
"EXECUTIVE CALENDAR; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-3
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-4
"AMENDING TITLE 18, UNITED STATES CODE, TO PROTECT PAIN-CAPABLE UNBORN CHILDREN--Motion to Proceed; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-5
"BORN-ALIVE ABORTION SURVIVORS PROTECTION ACT--MOTION TO PROCEED; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-6
"EXECUTIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1062-7
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1063-1
"EXECUTIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1063-2
"LEGISLATIVE SESSION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1066-1
"150TH ANNIVERSARY OF LEE COUNTY; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1066-2
"S.J. RES. 68; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1067-1
"THE CLEAN ECONOMY ACT; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1067-2
"SOUTH SUDAN; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1068-1
"TRIBUTE TO IYAD SHIHADEH; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1069-1
"TRIBUTE TO BETH BURKE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1070-1
"ADDITIONAL STATEMENTS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1070-2
"TRIBUTE TO ASHLEY KEMMIS AND BRIANNA PAGE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1071-1
"TRIBUTE TO JERRIANNE BOGGIS AND VALERIE CUNNINGHAM; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1071-2
"50TH ANNIVERSARY OF STEVENS INSTITUTE OF TECHNOLOGY; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1071-3
"REMEMBERING WESLEY AIKEN; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1071-4
"MESSAGES FROM THE PRESIDENT; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1072-1
"EXECUTIVE MESSAGES REFERRED; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1072-2
"PRESIDENTIAL MESSAGE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1072-3
"MESSAGE FROM THE HOUSE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1072-4
"MEASURES REFERRED; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1072-5
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1072-6
"REPORTS OF COMMITTEES; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1073-1
"EXECUTIVE REPORTS OF COMMITTEE; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1073-2
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1074-1
"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1075-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1075-2
"SUBMITTED RESOLUTIONS; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1077-1
"SENATE RESOLUTION 499--ACKNOWLEDGING THE REPREHENSIBLE POLICY OF THE UNITED STATES REGARDING THE FORCED RELOCATION OF THE POTAWATOMI PEOPLE FROM THEIR HOMELAND EAST OF THE MISSISSIPPI RIVER TO...; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1078-1
"SENATE RESOLUTION 500--SUPPORTING THE GOALS AND IDEALS OF THE ``INTERNATIONAL YEAR OF THE NURSE AND THE MIDWIFE'', AS DESIGNATED BY THE WORLD HEALTH ORGANIZATION; Congressional Record Vol. 166, No. 30",2020-02-13,senate-section,https://www.congress.gov/congressional-record/volume-166/issue-30/senate-section/article/S1078-2
